<<<<<<< HEAD
0 0 0 73.8777 73.8777 73.8777 73.8777 77.4408 77.4408 77.4408 77.4408
0 0 1 -13.7937 -13.7937 -13.7937 -13.7937 -7.76482 -7.76482 -7.76482 -7.76482
0 0 2 -11.2557 -11.2557 -11.2557 -11.2557 -5.93206 -5.93206 -5.93206 -5.93206
0 0 3 -12.5744 -12.5744 -12.5744 -12.5744 -4.47854 -4.47854 -4.47854 -4.47854
0 0 4 -13.2961 -13.2961 -13.2961 -13.2961 -2.82407 -2.82407 -2.82407 -2.82407
0 0 5 -13.5264 -13.5264 -13.5264 -13.5264 -3.02722 -3.02722 -3.02722 -3.02722
0 0 6 -13.2617 -13.2617 -13.2617 -13.2617 -3.3317 -3.3317 -3.3317 -3.3317
0 0 7 -13.2447 -13.2447 -13.2447 -13.2447 -3.28872 -3.28872 -3.28872 -3.28872
0 0 8 -13.3227 -13.3227 -13.3227 -13.3227 -3.12873 -3.12873 -3.12873 -3.12873
0 0 9 -13.3695 -13.3695 -13.3695 -13.3695 -3.15538 -3.15538 -3.15538 -3.15538
0 0 10 -13.3696 -13.3696 -13.3696 -13.3696 -3.15519 -3.15519 -3.15519 -3.15519
0 0 11 -13.3228 -13.3228 -13.3228 -13.3228 -3.12849 -3.12849 -3.12849 -3.12849
0 0 12 -13.2444 -13.2444 -13.2444 -13.2444 -3.28909 -3.28909 -3.28909 -3.28909
0 0 13 -13.2615 -13.2615 -13.2615 -13.2615 -3.3323 -3.3323 -3.3323 -3.3323
0 0 14 -13.5268 -13.5268 -13.5268 -13.5268 -3.02689 -3.02689 -3.02689 -3.02689
0 0 15 -13.2958 -13.2958 -13.2958 -13.2958 -2.82354 -2.82354 -2.82354 -2.82354
0 0 16 -12.571 -12.571 -12.571 -12.571 -4.48404 -4.48404 -4.48404 -4.48404
0 0 17 -11.2487 -11.2487 -11.2487 -11.2487 -5.94106 -5.94106 -5.94106 -5.94106
0 0 18 -13.7932 -13.7932 -13.7932 -13.7932 -7.76524 -7.76524 -7.76524 -7.76524
0 0 19 73.8839 73.8839 73.8839 73.8839 77.4576 77.4576 77.4576 77.4576
0 1 0 73.8772 73.8772 73.8772 73.8772 77.4403 77.4403 77.4403 77.4403
0 1 1 -13.4292 -13.4292 -13.4292 -13.4292 -8.13973 -8.13973 -8.13973 -8.13973
0 1 2 -10.4754 -10.4754 -10.4754 -10.4754 -6.79791 -6.79791 -6.79791 -6.79791
0 1 3 -11.8818 -11.8818 -11.8818 -11.8818 -5.65613 -5.65613 -5.65613 -5.65613
0 1 4 -12.7582 -12.7582 -12.7582 -12.7582 -3.66241 -3.66241 -3.66241 -3.66241
0 1 5 -12.9524 -12.9524 -12.9524 -12.9524 -3.83502 -3.83502 -3.83502 -3.83502
0 1 6 -12.6281 -12.6281 -12.6281 -12.6281 -4.31446 -4.31446 -4.31446 -4.31446
0 1 7 -12.6151 -12.6151 -12.6151 -12.6151 -4.29124 -4.29124 -4.29124 -4.29124
0 1 8 -12.7157 -12.7157 -12.7157 -12.7157 -4.06224 -4.06224 -4.06224 -4.06224
0 1 9 -12.7621 -12.7621 -12.7621 -12.7621 -4.06674 -4.06674 -4.06674 -4.06674
0 1 10 -12.7622 -12.7622 -12.7622 -12.7622 -4.06647 -4.06647 -4.06647 -4.06647
0 1 11 -12.7158 -12.7158 -12.7158 -12.7158 -4.06193 -4.06193 -4.06193 -4.06193
0 1 12 -12.6148 -12.6148 -12.6148 -12.6148 -4.29181 -4.29181 -4.29181 -4.29181
