# fE fE_hom xAB AAir ASub Bair Bsub
12.5688 14 56 8 8 06 6 ### 12.4954 14 56 8 8 06 6
12.5722 14 56 8 8 07 6 ### 12.5215 14 56 8 8 07 6
12.5754 14 56 8 8 08 6 ### 12.5469 14 56 8 8 08 6
12.5786 14 56 8 8 09 6 ### 12.5715 14 56 8 8 09 6
12.5817 14 56 8 8 10 6 ### 12.5953 14 56 8 8 10 6
12.5846 14 56 8 8 11 6 ###
12.5874 14 56 8 8 12 6 ###
12.5902 14 56 8 8 13 6 ###
12.5928 14 56 8 8 14 6 ###
12.5954 14 56 8 8 15 6 ###
12.5979 14 56 8 8 16 6 ###
12.6003 14 56 8 8 17 6 ###
12.6026 14 56 8 8 18 6 ###
12.6049 14 56 8 8 19 6 ###
