0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
0.95564 0.0443606
0.956331 0.0436699
0.956427 0.0435741
0.955225 0.0447755
0.952977 0.0470235
0.945133 0.0548679
0.954817 0.0451837
0.959593 0.0404081
0.959398 0.040603
0.957039 0.0429614
0.954721 0.0452797
0.953757 0.0462437
0.954065 0.0459358
0.954893 0.0451083
0.955525 0.0444756
0.955676 0.0443246
0.955411 0.0445902
0.955005 0.0449957
0.954788 0.0452128
0.955 0.0450007
