
10.4088 12.9295 56 32 32 32 24 0.08 0.11 0.200526 0.265
10.4652 13.3823 56 32 32 42 24 0.105 0.11 0.200526 0.265
10.5105 13.835 56 32 32 52 24 0.13 0.11 0.200526 0.265
10.5459 14.2878 56 32 32 62 24 0.155 0.11 0.200526 0.265
10.5736 14.7406 56 32 32 72 24 0.18 0.11 0.200526 0.265
10.5958 15.1933 56 32 32 82 24 0.205 0.11 0.200526 0.265
10.6145 15.6461 56 32 32 92 24 0.23 0.11 0.200526 0.265
10.6252 16.0989 56 32 32 102 24 0.255 0.11 0.195526 0.265
10.6358 16.5516 56 32 32 112 24 0.28 0.11 0.195526 0.265
10.6449 17.0044 56 32 32 122 24 0.305 0.11 0.195526 0.265
10.653 17.4571 56 32 32 132 24 0.33 0.11 0.195526 0.265
10.6584 17.9099 56 32 32 142 24 0.355 0.11 0.195526 0.265
10.6629 18.3627 56 32 32 152 24 0.38 0.11 0.195526 0.265
10.6671 18.8154 56 32 32 162 24 0.405 0.11 0.195526 0.265
10.6708 19.2682 56 32 32 172 24 0.43 0.11 0.195526 0.265
10.6742 19.721 56 32 32 182 24 0.455 0.11 0.195526 0.265
10.6773 20.1737 56 32 32 192 24 0.48 0.11 0.195526 0.265
10.6802 20.6265 56 32 32 202 24 0.505 0.11 0.195526 0.265
10.6828 21.0792 56 32 32 212 24 0.53 0.11 0.195526 0.265
10.6853 21.532 56 32 32 222 24 0.555 0.11 0.195526 0.265
10.6876 21.9848 56 32 32 232 24 0.58 0.11 0.195526 0.265
10.6897 22.4375 56 32 32 242 24 0.605 0.11 0.195526 0.265
10.6916 22.8903 56 32 32 252 24 0.63 0.11 0.195526 0.265
10.6935 23.3431 56 32 32 262 24 0.655 0.11 0.195526 0.265
10.6952 23.7958 56 32 32 272 24 0.68 0.11 0.195526 0.265
10.6969 24.2486 56 32 32 282 24 0.705 0.11 0.195526 0.265
10.6984 24.7013 56 32 32 292 24 0.73 0.11 0.195526 0.265
10.6999 25.1541 56 32 32 302 24 0.755 0.11 0.195526 0.265
10.7012 25.6069 56 32 32 312 24 0.78 0.11 0.195526 0.265
10.7025 26.0596 56 32 32 322 24 0.805 0.11 0.195526 0.265
10.7038 26.5124 56 32 32 332 24 0.83 0.11 0.195526 0.265
10.705 26.9652 56 32 32 342 24 0.855 0.11 0.195526 0.265
