0 0 -1.35366e-06 0.000166051
0 0.3 7.16542e-06 0.000450007
0 0.6 1.70195e-05 0.00252315
0 0.9 0.000962914 0.0169508
0 1.2 0.013443 0.105762
0 1.5 0.1348 0.365169
0 1.8 0.599554 0.28124
0 2.1 0.902985 0.0790115
0 2.4 0.960317 0.0371928
0 2.7 0.953488 0.0461604
0 3 0.794517 0.20542
0 3.3 0.182153 0.817821
0 3.6 0.0302566 0.969725
0 3.9 0.035595 0.964387
0 4.2 0.0533011 0.94668
0 4.5 0.0509974 0.948984
0 4.8 0.0312737 0.968708
0 5.1 0.030768 0.969214
0 5.4 0.195724 0.804257
0 5.7 0.819721 0.180262
0 6 0.963561 0.0364197
0 6.3 0.9668 0.0331757
0 6.6 0.840289 0.159647
0 6.9 0.227438 0.772209
0 7.2 0.038622 0.958887
0 7.5 0.0357429 0.946253
0 7.8 0.0573944 0.823384
0 8.1 0.0621818 0.437801
0 8.4 0.0176646 0.101509
0 8.7 0.00153646 0.016501
0 9 5.54073e-05 0.00245962
0 9.3 2.19747e-06 0.000486441
0.13125 0 -8.2442e-07 0.000160143
0.13125 0.3 5.75159e-06 0.000459885
0.13125 0.6 2.30528e-05 0.00251048
0.13125 0.9 0.000947691 0.0169786
0.13125 1.2 0.0132176 0.105988
0.13125 1.5 0.120398 0.379574
0.13125 1.8 0.524051 0.356739
0.13125 2.1 0.862071 0.119928
0.13125 2.4 0.938025 0.0594813
0.13125 2.7 0.926127 0.0735204
0.13125 3 0.727113 0.272822
0.13125 3.3 0.157895 0.842081
0.13125 3.6 0.0348004 0.96518
0.13125 3.9 0.0604089 0.939573
0.13125 4.2 0.104145 0.895839
0.13125 4.5 0.0983361 0.901649
0.13125 4.8 0.0521738 0.947808
0.13125 5.1 0.0336084 0.966374
0.13125 5.4 0.173149 0.826832
0.13125 5.7 0.771143 0.228841
0.13125 6 0.946063 0.0539184
0.13125 6.3 0.950813 0.0491622
0.13125 6.6 0.799897 0.20004
0.13125 6.9 0.202525 0.797122
0.13125 7.2 0.0417155 0.955794
0.13125 7.5 0.0565815 0.925414
0.13125 7.8 0.0912051 0.789575
0.13125 8.1 0.0808272 0.419155
0.13125 8.4 0.0197141 0.0994604
0.13125 8.7 0.00158562 0.0164422
0.13125 9 5.60213e-05 0.00245299
0.13125 9.3 2.14502e-06 0.000488954
0.2625 0 -1.87318e-08 0.000152443
0.2625 0.3 3.67285e-06 0.0004696
0.2625 0.6 3.37399e-05 0.00249365
0.2625 0.9 0.000933553 0.0170171
0.2625 1.2 0.0128127 0.106389
0.2625 1.5 0.0971643 0.402813
0.2625 1.8 0.38604 0.494732
0.2625 2.1 0.750317 0.231676
0.2625 2.4 0.871287 0.12622
0.2625 2.7 0.845743 0.153898
0.2625 3 0.567535 0.432399
0.2625 3.3 0.119125 0.88085
