0 0.195641 0.00560715 0.00560715 0.00560715 0.731489 0.00572367 0.00572367 0.00572367 0.0194815 0.0194005
0.32476 0.183188 0.00524811 0.00524811 0.00524811 0.747185 0.00536442 0.00536442 0.00536442 0.0189371 0.0188579
0.649519 0.167316 0.00479286 0.00479286 0.00479286 0.7672 0.00490506 0.00490506 0.00490506 0.0182375 0.0181607
0.974279 0.161032 0.00461403 0.00461403 0.00461403 0.775109 0.00472332 0.00472332 0.00472332 0.0179661 0.0178902
1.29904 0.17898 0.00512072 0.00512072 0.00512072 0.752671 0.00523723 0.00523723 0.00523723 0.0186805 0.0186021
1.6238 0.239392 0.00681613 0.00681613 0.00681613 0.678195 0.00692533 0.00692533 0.00692533 0.0206393 0.0205528
1.94856 0.354424 0.0100334 0.0100334 0.0100334 0.539275 0.0100297 0.0100297 0.0100297 0.0231064 0.0230071
2.27332 0.493719 0.0140188 0.0140188 0.0140188 0.374117 0.0138234 0.0138234 0.0138234 0.0243779 0.0242667
2.59808 0.59618 0.0173567 0.0173567 0.0173567 0.252326 0.0170397 0.0170397 0.0170397 0.0242148 0.0240967
2.92284 0.642235 0.0192708 0.0192708 0.0192708 0.195751 0.0188881 0.0188881 0.0188881 0.0238309 0.0237098
3.2476 0.642353 0.0192761 0.0192761 0.0192761 0.195604 0.0188932 0.0188932 0.0188932 0.0238294 0.0237083
3.57235 0.59658 0.0173709 0.0173709 0.0173709 0.251847 0.0170534 0.0170534 0.0170534 0.0242118 0.0240937
3.89711 0.494409 0.014039 0.014039 0.014039 0.373303 0.0138427 0.0138427 0.0138427 0.0243797 0.0242685
4.22187 0.355137 0.0100535 0.0100535 0.0100535 0.538424 0.0100488 0.0100488 0.0100488 0.023118 0.0230187
4.54663 0.239832 0.00682886 0.00682886 0.00682886 0.677656 0.00693788 0.00693788 0.00693788 0.020653 0.0205665
4.87139 0.179171 0.0051266 0.0051266 0.0051266 0.752428 0.00524324 0.00524324 0.00524324 0.0186898 0.0186113
5.19615 0.161114 0.00461689 0.00461689 0.00461689 0.774998 0.0047263 0.0047263 0.0047263 0.0179721 0.0178963
5.52091 0.167404 0.00479579 0.00479579 0.00479579 0.767083 0.00490805 0.00490805 0.00490805 0.018244 0.0181672
5.84567 0.183348 0.00525285 0.00525285 0.00525285 0.74698 0.00536913 0.00536913 0.00536913 0.0189464 0.0188672
6.17043 0.195869 0.0056136 0.0056136 0.0056136 0.731202 0.00573 0.00573 0.00573 0.0194932 0.0194121
