0 0 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 0.1925 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 0.385 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 0.5775 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 0.77 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 0.9625 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 1.155 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 1.3475 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 1.54 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 1.7325 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 1.925 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 2.1175 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 2.31 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 2.5025 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 2.695 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 2.8875 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 3.08 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 3.2725 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 3.465 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0 3.6575 0.252893 0.00730637 0.00730637 0.00730637 0.702778 0.00744216 0.00744216 0.00744216
0.32976 0 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 0.1925 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 0.385 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 0.5775 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 0.77 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 0.9625 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 1.155 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 1.3475 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 1.54 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 1.7325 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 1.925 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 2.1175 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 2.31 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 2.5025 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 2.695 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 2.8875 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 3.08 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 3.2725 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 3.465 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.32976 3.6575 0.223281 0.00642785 0.00642785 0.00642785 0.737618 0.00658031 0.00658031 0.00658031
0.659519 0 0.181943 0.00521036 0.00521036 0.00521036 0.786291 0.00536111 0.00536111 0.00536111
0.659519 0.1925 0.181943 0.00521036 0.00521036 0.00521036 0.786291 0.00536111 0.00536111 0.00536111
0.659519 0.385 0.181943 0.00521036 0.00521036 0.00521036 0.786291 0.00536111 0.00536111 0.00536111
0.659519 0.5775 0.181943 0.00521036 0.00521036 0.00521036 0.786291 0.00536111 0.00536111 0.00536111
0.659519 0.77 0.181943 0.00521036 0.00521036 0.00521036 0.786291 0.00536111 0.00536111 0.00536111
