0 0.234993 0.234993 0.234993 0.234993 0.00871717 0.00871717 0.00871717 0.00871717 2.58527e-07 -2.59336e-07
0.1 0.233141 0.233141 0.233141 0.233141 0.0121964 0.0121964 0.0121964 0.0121964 2.57126e-07 -2.60936e-07
0.2 0.226887 0.226887 0.226887 0.226887 0.0210918 0.0210918 0.0210918 0.0210918 2.54596e-07 -2.64461e-07
0.3 0.208817 0.208817 0.208817 0.208817 0.04007 0.04007 0.04007 0.04007 2.4961e-07 -2.69251e-07
0.4 0.170032 0.170032 0.170032 0.170032 0.0752869 0.0752869 0.0752869 0.0752869 2.37971e-07 -2.72298e-07
0.5 0.115688 0.115688 0.115688 0.115688 0.125312 0.125312 0.125312 0.125312 2.17959e-07 -2.69832e-07
0.6 0.0671219 0.0671219 0.0671219 0.0671219 0.173832 0.173832 0.173832 0.173832 1.96822e-07 -2.63448e-07
0.7 0.0365782 0.0365782 0.0365782 0.0365782 0.206142 0.206142 0.206142 0.206142 1.82451e-07 -2.59453e-07
0.8 0.0210189 0.0210189 0.0210189 0.0210189 0.222508 0.222508 0.222508 0.222508 1.75476e-07 -2.60204e-07
0.9 0.0146847 0.0146847 0.0146847 0.0146847 0.228941 0.228941 0.228941 0.228941 1.7303e-07 -2.62478e-07
1 0.0146851 0.0146851 0.0146851 0.0146851 0.228939 0.228939 0.228939 0.228939 1.73032e-07 -2.62478e-07
1.1 0.0210199 0.0210199 0.0210199 0.0210199 0.2225 0.2225 0.2225 0.2225 1.75483e-07 -2.60203e-07
1.2 0.0365791 0.0365791 0.0365791 0.0365791 0.206127 0.206127 0.206127 0.206127 1.82462e-07 -2.59448e-07
1.3 0.0671224 0.0671224 0.0671224 0.0671224 0.173817 0.173817 0.173817 0.173817 1.96835e-07 -2.63442e-07
1.4 0.115692 0.115692 0.115692 0.115692 0.125306 0.125306 0.125306 0.125306 2.17975e-07 -2.69829e-07
1.5 0.170047 0.170047 0.170047 0.170047 0.0752869 0.0752869 0.0752869 0.0752869 2.37994e-07 -2.72302e-07
1.6 0.208835 0.208835 0.208835 0.208835 0.0400705 0.0400705 0.0400705 0.0400705 2.49636e-07 -2.69256e-07
1.7 0.226897 0.226897 0.226897 0.226897 0.0210919 0.0210919 0.0210919 0.0210919 2.54621e-07 -2.64464e-07
1.8 0.233141 0.233141 0.233141 0.233141 0.0121965 0.0121965 0.0121965 0.0121965 2.57147e-07 -2.60937e-07
1.9 0.234989 0.234989 0.234989 0.234989 0.0087173 0.0087173 0.0087173 0.0087173 2.58546e-07 -2.59337e-07
2 0.234989 0.234989 0.234989 0.234989 0.00871734 0.00871734 0.00871734 0.00871734 2.58543e-07 -2.59337e-07
2.1 0.233139 0.233139 0.233139 0.233139 0.0121965 0.0121965 0.0121965 0.0121965 2.57138e-07 -2.60937e-07
2.2 0.226885 0.226885 0.226885 0.226885 0.0210912 0.0210912 0.0210912 0.0210912 2.54603e-07 -2.64461e-07
2.3 0.208817 0.208817 0.208817 0.208817 0.040068 0.040068 0.040068 0.040068 2.49612e-07 -2.69249e-07
2.4 0.170037 0.170037 0.170037 0.170037 0.0752831 0.0752831 0.0752831 0.0752831 2.3797e-07 -2.72297e-07
2.5 0.115695 0.115695 0.115695 0.115695 0.125308 0.125308 0.125308 0.125308 2.17955e-07 -2.69833e-07
2.6 0.0671273 0.0671273 0.0671273 0.0671273 0.173829 0.173829 0.173829 0.173829 1.96815e-07 -2.6345e-07
2.7 0.0365812 0.0365812 0.0365812 0.0365812 0.20614 0.20614 0.20614 0.20614 1.82441e-07 -2.59454e-07
2.8 0.0210205 0.0210205 0.0210205 0.0210205 0.222504 0.222504 0.222504 0.222504 1.75465e-07 -2.60205e-07
2.9 0.0146858 0.0146858 0.0146858 0.0146858 0.228936 0.228936 0.228936 0.228936 1.73018e-07 -2.62479e-07
3 0.0146862 0.0146862 0.0146862 0.0146862 0.228934 0.228934 0.228934 0.228934 1.73021e-07 -2.62479e-07
3.1 0.0210215 0.0210215 0.0210215 0.0210215 0.222496 0.222496 0.222496 0.222496 1.75472e-07 -2.60204e-07
3.2 0.0365821 0.0365821 0.0365821 0.0365821 0.206125 0.206125 0.206125 0.206125 1.82452e-07 -2.59449e-07
3.3 0.0671278 0.0671278 0.0671278 0.0671278 0.173815 0.173815 0.173815 0.173815 1.96828e-07 -2.63443e-07
3.4 0.115699 0.115699 0.115699 0.115699 0.125302 0.125302 0.125302 0.125302 2.17971e-07 -2.6983e-07
3.5 0.170051 0.170051 0.170051 0.170051 0.0752831 0.0752831 0.0752831 0.0752831 2.37993e-07 -2.72301e-07
3.6 0.208835 0.208835 0.208835 0.208835 0.0400686 0.0400686 0.0400686 0.0400686 2.49638e-07 -2.69254e-07
3.7 0.226895 0.226895 0.226895 0.226895 0.0210913 0.0210913 0.0210913 0.0210913 2.54628e-07 -2.64463e-07
3.8 0.233138 0.233138 0.233138 0.233138 0.0121965 0.0121965 0.0121965 0.0121965 2.57159e-07 -2.60937e-07
3.9 0.234985 0.234985 0.234985 0.234985 0.00871747 0.00871747 0.00871747 0.00871747 2.58562e-07 -2.59337e-07
