0.7 5.175 0.406656 0.00907877 0.00907877 0.00907877 0.538299 0.00925917 0.00925917 0.00925917
0.7 5.6925 0.658829 0.0140407 0.0140407 0.0140407 0.257492 0.013866 0.013866 0.013866
0.7 6.21 0.767155 0.0148562 0.0148562 0.0148562 0.144235 0.0146825 0.0146825 0.0146825
0.7 6.7275 0.63396 0.0115393 0.0115393 0.0115393 0.297212 0.0113839 0.0113839 0.0113839
0.7 7.245 0.240059 0.00477394 0.00477394 0.00477394 0.730772 0.00496883 0.00496883 0.00496883
0.7 7.7625 0.0893313 0.00182547 0.00182547 0.00182547 0.899299 0.00195861 0.00195861 0.00195861
0.7 8.28 0.184627 0.00346096 0.00346096 0.00346096 0.793916 0.003704 0.003704 0.003704
0.7 8.7975 0.58798 0.0102551 0.0102551 0.0102551 0.349834 0.0100617 0.0100617 0.0100617
0.7 9.315 0.577836 0.0111135 0.0111135 0.0111135 0.0425197 0.0109214 0.0109214 0.0109214
0.7 9.8325 0.266018 0.00759361 0.00759361 0.00759361 0.00283704 0.0076944 0.0076944 0.0076944
1.05 0 0.176512 0.00382829 0.00382829 0.00382829 0.185029 0.00386903 0.00386903 0.00386903
1.05 0.5175 0.236799 0.00466542 0.00466542 0.00466542 0.352153 0.00471588 0.00471588 0.00471588
1.05 1.035 0.278547 0.00539135 0.00539135 0.00539135 0.686798 0.0055059 0.0055059 0.0055059
1.05 1.5525 0.245268 0.00487005 0.00487005 0.00487005 0.72489 0.00511079 0.00511079 0.00511079
1.05 2.07 0.254483 0.00515861 0.00515861 0.00515861 0.71385 0.00537626 0.00537626 0.00537626
1.05 2.5875 0.272302 0.00542286 0.00542286 0.00542286 0.694572 0.00562206 0.00562206 0.00562206
1.05 3.105 0.264018 0.00517628 0.00517628 0.00517628 0.70436 0.00536504 0.00536504 0.00536504
1.05 3.6225 0.210296 0.00417748 0.00417748 0.00417748 0.764058 0.00439088 0.00439088 0.00439088
1.05 4.14 0.1489 0.00309736 0.00309736 0.00309736 0.831893 0.00332286 0.00332286 0.00332286
1.05 4.6575 0.131182 0.00289561 0.00289561 0.00289561 0.85072 0.00315028 0.00315028 0.00315028
1.05 5.175 0.239848 0.00553982 0.00553982 0.00553982 0.725785 0.00588953 0.00588953 0.00588953
1.05 5.6925 0.564684 0.0121253 0.0121253 0.0121253 0.36293 0.0120195 0.0120195 0.0120195
1.05 6.21 0.753374 0.0142471 0.0142471 0.0142471 0.161751 0.0140632 0.0140632 0.0140632
1.05 6.7275 0.643667 0.0115407 0.0115407 0.0115407 0.2876 0.0113652 0.0113652 0.0113652
1.05 7.245 0.25019 0.00495627 0.00495627 0.00495627 0.719552 0.00513618 0.00513618 0.00513618
1.05 7.7625 0.0920525 0.00188319 0.00188319 0.00188319 0.896216 0.00201915 0.00201915 0.00201915
1.05 8.28 0.186132 0.00348822 0.00348822 0.00348822 0.792247 0.00373108 0.00373108 0.00373108
1.05 8.7975 0.589362 0.0102773 0.0102773 0.0102773 0.34832 0.0100824 0.0100824 0.0100824
1.05 9.315 0.577793 0.0111203 0.0111203 0.0111203 0.0423542 0.0109285 0.0109285 0.0109285
1.05 9.8325 0.265831 0.00759443 0.00759443 0.00759443 0.0028301 0.00769537 0.00769537 0.00769537
1.4 0 0.173964 0.00361907 0.00361907 0.00361907 0.187365 0.00364534 0.00364534 0.00364534
1.4 0.5175 0.201277 0.00387682 0.00387682 0.00387682 0.389967 0.00391108 0.00391108 0.00391108
1.4 1.035 0.174249 0.00342278 0.00342278 0.00342278 0.802853 0.0035642 0.0035642 0.0035642
1.4 1.5525 0.129258 0.00264141 0.00264141 0.00264141 0.854408 0.00283933 0.00283933 0.00283933
1.4 2.07 0.127638 0.00266945 0.00266945 0.00266945 0.855739 0.0028577 0.0028577 0.0028577
1.4 2.5875 0.135612 0.00278893 0.00278893 0.00278893 0.847111 0.00297783 0.00297783 0.00297783
1.4 3.105 0.132332 0.00266997 0.00266997 0.00266997 0.851128 0.00284411 0.00284411 0.00284411
1.4 3.6225 0.106637 0.00215681 0.00215681 0.00215681 0.880008 0.0023044 0.0023044 0.0023044
1.4 4.14 0.0794929 0.00166108 0.00166108 0.00166108 0.910178 0.00179011 0.00179011 0.00179011
1.4 4.6575 0.0767345 0.00169297 0.00169297 0.00169297 0.912698 0.0018438 0.0018438 0.0018438
1.4 5.175 0.168593 0.00395519 0.00395519 0.00395519 0.806578 0.00428701 0.00428701 0.00428701
1.4 5.6925 0.500649 0.0108682 0.0108682 0.0108682 0.434252 0.0108354 0.0108354 0.0108354
1.4 6.21 0.742638 0.0138951 0.0138951 0.0138951 0.174682 0.0136975 0.0136975 0.0136975
1.4 6.7275 0.649463 0.0115389 0.0115389 0.0115389 0.281872 0.0113538 0.0113538 0.0113538
1.4 7.245 0.256495 0.00506807 0.00506807 0.00506807 0.712582 0.00523786 0.00523786 0.00523786
1.4 7.7625 0.0938138 0.00192042 0.00192042 0.00192042 0.894221 0.00205829 0.00205829 0.00205829
1.4 8.28 0.187045 0.00350461 0.00350461 0.00350461 0.791236 0.00374726 0.00374726 0.00374726
1.4 8.7975 0.590245 0.0102914 0.0102914 0.0102914 0.347353 0.0100957 0.0100957 0.0100957
1.4 9.315 0.577765 0.0111246 0.0111246 0.0111246 0.0422551 0.0109328 0.0109328 0.0109328
1.4 9.8325 0.265715 0.00759496 0.00759496 0.00759496 0.00282525 0.00769601 0.00769601 0.00769601
1.75 0 0.173964 0.00361906 0.00361906 0.00361906 0.187365 0.00364534 0.00364534 0.00364534
1.75 0.5175 0.201277 0.00387682 0.00387682 0.00387682 0.389967 0.00391108 0.00391108 0.00391108
1.75 1.035 0.174249 0.00342277 0.00342277 0.00342277 0.802853 0.0035642 0.0035642 0.0035642
1.75 1.5525 0.129257 0.00264141 0.00264141 0.00264141 0.854408 0.00283932 0.00283932 0.00283932
1.75 2.07 0.127638 0.00266945 0.00266945 0.00266945 0.855739 0.00285769 0.00285769 0.00285769
1.75 2.5875 0.135612 0.00278892 0.00278892 0.00278892 0.847111 0.00297783 0.00297783 0.00297783
1.75 3.105 0.132332 0.00266997 0.00266997 0.00266997 0.851128 0.00284411 0.00284411 0.00284411
1.75 3.6225 0.106637 0.00215681 0.00215681 0.00215681 0.880008 0.0023044 0.0023044 0.0023044
1.75 4.14 0.0794931 0.00166108 0.00166108 0.00166108 0.910177 0.00179011 0.00179011 0.00179011
1.75 4.6575 0.0767347 0.00169298 0.00169298 0.00169298 0.912697 0.00184381 0.00184381 0.00184381
1.75 5.175 0.168593 0.0039552 0.0039552 0.0039552 0.806578 0.00428702 0.00428702 0.00428702
1.75 5.6925 0.500649 0.0108682 0.0108682 0.0108682 0.434251 0.0108354 0.0108354 0.0108354
1.75 6.21 0.742638 0.0138951 0.0138951 0.0138951 0.174682 0.0136975 0.0136975 0.0136975
1.75 6.7275 0.649463 0.0115389 0.0115389 0.0115389 0.281872 0.0113538 0.0113538 0.0113538
1.75 7.245 0.256495 0.00506807 0.00506807 0.00506807 0.712582 0.00523786 0.00523786 0.00523786
1.75 7.7625 0.0938138 0.00192042 0.00192042 0.00192042 0.894221 0.00205829 0.00205829 0.00205829
1.75 8.28 0.187045 0.00350461 0.00350461 0.00350461 0.791236 0.00374726 0.00374726 0.00374726
1.75 8.7975 0.590245 0.0102914 0.0102914 0.0102914 0.347353 0.0100957 0.0100957 0.0100957
1.75 9.315 0.577765 0.0111246 0.0111246 0.0111246 0.0422551 0.0109328 0.0109328 0.0109328
1.75 9.8325 0.265715 0.00759496 0.00759496 0.00759496 0.00282525 0.00769601 0.00769601 0.00769601
2.1 0 0.176512 0.00382829 0.00382829 0.00382829 0.185029 0.00386903 0.00386903 0.00386903
2.1 0.5175 0.236798 0.00466541 0.00466541 0.00466541 0.352153 0.00471587 0.00471587 0.00471587
2.1 1.035 0.278546 0.00539132 0.00539132 0.00539132 0.686799 0.00550588 0.00550588 0.00550588
2.1 1.5525 0.245267 0.00487003 0.00487003 0.00487003 0.724891 0.00511076 0.00511076 0.00511076
2.1 2.07 0.254482 0.00515859 0.00515859 0.00515859 0.713852 0.00537624 0.00537624 0.00537624
2.1 2.5875 0.272301 0.00542285 0.00542285 0.00542285 0.694572 0.00562205 0.00562205 0.00562205
2.1 3.105 0.264019 0.00517628 0.00517628 0.00517628 0.70436 0.00536504 0.00536504 0.00536504
2.1 3.6225 0.210296 0.0041775 0.0041775 0.0041775 0.764057 0.0043909 0.0043909 0.0043909
2.1 4.14 0.148901 0.00309737 0.00309737 0.00309737 0.831892 0.00332287 0.00332287 0.00332287
2.1 4.6575 0.131183 0.00289563 0.00289563 0.00289563 0.850719 0.0031503 0.0031503 0.0031503
2.1 5.175 0.239849 0.00553985 0.00553985 0.00553985 0.725783 0.00588956 0.00588956 0.00588956
2.1 5.6925 0.564686 0.0121253 0.0121253 0.0121253 0.362928 0.0120195 0.0120195 0.0120195
2.1 6.21 0.753374 0.0142471 0.0142471 0.0142471 0.161751 0.0140632 0.0140632 0.0140632
2.1 6.7275 0.643667 0.0115407 0.0115407 0.0115407 0.2876 0.0113651 0.0113651 0.0113651
2.1 7.245 0.250189 0.00495626 0.00495626 0.00495626 0.719552 0.00513618 0.00513618 0.00513618
2.1 7.7625 0.0920525 0.00188319 0.00188319 0.00188319 0.896217 0.00201915 0.00201915 0.00201915
2.1 8.28 0.186132 0.00348822 0.00348822 0.00348822 0.792247 0.00373108 0.00373108 0.00373108
2.1 8.7975 0.589362 0.0102773 0.0102773 0.0102773 0.34832 0.0100824 0.0100824 0.0100824
2.1 9.315 0.577793 0.0111203 0.0111203 0.0111203 0.0423542 0.0109285 0.0109285 0.0109285
2.1 9.8325 0.265831 0.00759443 0.00759443 0.00759443 0.0028301 0.00769537 0.00769537 0.00769537
2.45 0 0.179518 0.0041898 0.0041898 0.0041898 0.180773 0.00425462 0.00425462 0.00425462
2.45 0.5175 0.294888 0.00608928 0.00608928 0.00608928 0.28766 0.00615229 0.00615229 0.00615229
2.45 1.035 0.485577 0.00917481 0.00917481 0.00917481 0.457763 0.00905011 0.00905011 0.00905011
2.45 1.5525 0.494767 0.0093877 0.0093877 0.0093877 0.448983 0.00939324 0.00939324 0.00939324
2.45 2.07 0.51925 0.0100591 0.0100591 0.0100591 0.420528 0.00999846 0.00999846 0.00999846
2.45 2.5875 0.543902 0.0103571 0.0103571 0.0103571 0.394215 0.0102771 0.0102771 0.0102771
2.45 3.105 0.532855 0.0099984 0.0099984 0.0099984 0.407377 0.00991347 0.00991347 0.00991347
2.45 3.6225 0.455365 0.00871151 0.00871151 0.00871151 0.492355 0.00870713 0.00870713 0.00870713
2.45 4.14 0.341226 0.00692291 0.00692291 0.00692291 0.616792 0.00707884 0.00707884 0.00707884
2.45 4.6575 0.289019 0.00624993 0.00624993 0.00624993 0.672691 0.00652375 0.00652375 0.00652375
2.45 5.175 0.406658 0.00907882 0.00907882 0.00907882 0.538297 0.00925921 0.00925921 0.00925921
2.45 5.6925 0.65883 0.0140407 0.0140407 0.0140407 0.257491 0.013866 0.013866 0.013866
2.45 6.21 0.767155 0.0148562 0.0148562 0.0148562 0.144235 0.0146825 0.0146825 0.0146825
2.45 6.7275 0.63396 0.0115393 0.0115393 0.0115393 0.297212 0.0113839 0.0113839 0.0113839
2.45 7.245 0.240059 0.00477393 0.00477393 0.00477393 0.730772 0.00496882 0.00496882 0.00496882
2.45 7.7625 0.0893312 0.00182547 0.00182547 0.00182547 0.899299 0.00195861 0.00195861 0.00195861
2.45 8.28 0.184627 0.00346097 0.00346097 0.00346097 0.793916 0.003704 0.003704 0.003704
2.45 8.7975 0.58798 0.0102551 0.0102551 0.0102551 0.349834 0.0100617 0.0100617 0.0100617
2.45 9.315 0.577836 0.0111135 0.0111135 0.0111135 0.0425197 0.0109214 0.0109214 0.0109214
2.45 9.8325 0.266018 0.00759361 0.00759361 0.00759361 0.00283704 0.0076944 0.0076944 0.0076944
2.8 0 0.180867 0.00457972 0.00457972 0.00457972 0.176271 0.00467029 0.00467029 0.00467029
2.8 0.5175 0.345769 0.00763236 0.00763236 0.00763236 0.227328 0.00768548 0.00768548 0.00768548
2.8 1.035 0.667252 0.0126076 0.0126076 0.0126076 0.256093 0.0122934 0.0122934 0.0122934
2.8 1.5525 0.706539 0.0132529 0.0132529 0.0132529 0.214449 0.0131234 0.0131234 0.0131234
2.8 2.07 0.725761 0.014113 0.014113 0.014113 0.190099 0.0139285 0.0139285 0.0139285
2.8 2.5875 0.740321 0.0143186 0.0143186 0.0143186 0.174302 0.0141552 0.0141552 0.0141552
2.8 3.105 0.73637 0.0139294 0.0139294 0.0139294 0.180579 0.0137528 0.0137528 0.0137528
2.8 3.6225 0.693567 0.0129537 0.0129537 0.0129537 0.229248 0.0127647 0.0127647 0.0127647
2.8 4.14 0.606616 0.0116885 0.0116885 0.0116885 0.323679 0.0115273 0.0115273 0.0115273
2.8 4.6575 0.542734 0.0110792 0.0110792 0.0110792 0.390937 0.011022 0.011022 0.011022
2.8 5.175 0.608906 0.0129936 0.0129936 0.0129936 0.313393 0.0129079 0.0129079 0.0129079
2.8 5.6925 0.734763 0.0158737 0.0158737 0.0158737 0.170613 0.0156703 0.0156703 0.0156703
2.8 6.21 0.776833 0.0155207 0.0155207 0.0155207 0.130547 0.0153455 0.0153455 0.0153455
2.8 6.7275 0.623733 0.0115315 0.0115315 0.0115315 0.307373 0.0114004 0.0114004 0.0114004
2.8 7.245 0.230127 0.00459194 0.00459194 0.00459194 0.741797 0.00480069 0.00480069 0.00480069
2.8 7.7625 0.086726 0.00176984 0.00176984 0.00176984 0.902251 0.0019001 0.0019001 0.0019001
2.8 8.28 0.183118 0.00343347 0.00343347 0.00343347 0.795591 0.00367668 0.00367668 0.00367668
2.8 8.7975 0.586637 0.0102336 0.0102336 0.0102336 0.351305 0.0100416 0.0100416 0.0100416
2.8 9.315 0.577883 0.0111066 0.0111066 0.0111066 0.0426896 0.0109143 0.0109143 0.0109143
2.8 9.8325 0.266204 0.00759279 0.00759279 0.00759279 0.00284327 0.00769346 0.00769346 0.00769346
3.15 0 0.180715 0.0048341 0.0048341 0.0048341 0.173519 0.00494169 0.00494169 0.00494169
3.15 0.5175 0.370466 0.00863779 0.00863779 0.00863779 0.195078 0.00867236 0.00867236 0.00867236
3.15 1.035 0.743554 0.0145324 0.0145324 0.0145324 0.168489 0.0141408 0.0141408 0.0141408
3.15 1.5525 0.786209 0.0154016 0.0154016 0.0154016 0.121997 0.015232 0.015232 0.015232
3.15 2.07 0.797738 0.0165161 0.0165161 0.0165161 0.103897 0.0162624 0.0162624 0.0162624
3.15 2.5875 0.805479 0.0167835 0.0167835 0.0167835 0.0945719 0.0165446 0.0165446 0.0165446
3.15 3.105 0.806042 0.0163194 0.0163194 0.0163194 0.0967776 0.0160767 0.0160767 0.0160767
3.15 3.6225 0.789138 0.0152167 0.0152167 0.0152167 0.120222 0.0149999 0.0149999 0.0149999
3.15 4.14 0.744848 0.0140825 0.0140825 0.0140825 0.171237 0.0138822 0.0138822 0.0138822
3.15 4.6575 0.699444 0.0136945 0.0136945 0.0136945 0.218864 0.0135329 0.0135329 0.0135329
3.15 5.175 0.718364 0.015054 0.015054 0.015054 0.191761 0.0149051 0.0149051 0.0149051
3.15 5.6925 0.770811 0.0170535 0.0170535 0.0170535 0.127569 0.0168186 0.0168186 0.0168186
3.15 6.21 0.781023 0.0159623 0.0159623 0.0159623 0.12371 0.0157835 0.0157835 0.0157835
3.15 6.7275 0.617055 0.0115221 0.0115221 0.0115221 0.314039 0.0114074 0.0114074 0.0114074
3.15 7.245 0.224147 0.00448091 0.00448091 0.00448091 0.748445 0.00469787 0.00469787 0.00469787
3.15 7.7625 0.0851519 0.00173597 0.00173597 0.00173597 0.904036 0.00186429 0.00186429 0.00186429
3.15 8.28 0.182199 0.00341671 0.00341671 0.00341671 0.796611 0.00366011 0.00366011 0.00366011
3.15 8.7975 0.585814 0.0102204 0.0102204 0.0102204 0.352206 0.0100292 0.0100292 0.0100292
3.15 9.315 0.577917 0.0111024 0.0111024 0.0111024 0.0427947 0.01091 0.01091 0.01091
3.15 9.8325 0.266317 0.00759228 0.00759228 0.00759228 0.00284713 0.00769285 0.00769285 0.00769285
3.5 0 0.180715 0.0048341 0.0048341 0.0048341 0.173519 0.00494169 0.00494169 0.00494169
3.5 0.5175 0.370466 0.00863779 0.00863779 0.00863779 0.195077 0.00867237 0.00867237 0.00867237
3.5 1.035 0.743554 0.0145324 0.0145324 0.0145324 0.168488 0.0141408 0.0141408 0.0141408
3.5 1.5525 0.78621 0.0154016 0.0154016 0.0154016 0.121996 0.0152321 0.0152321 0.0152321
3.5 2.07 0.797738 0.0165161 0.0165161 0.0165161 0.103897 0.0162625 0.0162625 0.0162625
3.5 2.5875 0.805479 0.0167835 0.0167835 0.0167835 0.0945718 0.0165446 0.0165446 0.0165446
3.5 3.105 0.806042 0.0163194 0.0163194 0.0163194 0.0967777 0.0160767 0.0160767 0.0160767
3.5 3.6225 0.789138 0.0152166 0.0152166 0.0152166 0.120222 0.0149999 0.0149999 0.0149999
3.5 4.14 0.744847 0.0140825 0.0140825 0.0140825 0.171238 0.0138822 0.0138822 0.0138822
3.5 4.6575 0.699443 0.0136945 0.0136945 0.0136945 0.218865 0.0135329 0.0135329 0.0135329
3.5 5.175 0.718363 0.015054 0.015054 0.015054 0.191762 0.0149051 0.0149051 0.0149051
3.5 5.6925 0.770811 0.0170535 0.0170535 0.0170535 0.127569 0.0168186 0.0168186 0.0168186
3.5 6.21 0.781023 0.0159623 0.0159623 0.0159623 0.12371 0.0157835 0.0157835 0.0157835
3.5 6.7275 0.617055 0.0115221 0.0115221 0.0115221 0.314039 0.0114074 0.0114074 0.0114074
3.5 7.245 0.224147 0.00448091 0.00448091 0.00448091 0.748445 0.00469787 0.00469787 0.00469787
3.5 7.7625 0.0851519 0.00173597 0.00173597 0.00173597 0.904036 0.00186429 0.00186429 0.00186429
3.5 8.28 0.182199 0.00341671 0.00341671 0.00341671 0.796611 0.00366011 0.00366011 0.00366011
3.5 8.7975 0.585814 0.0102204 0.0102204 0.0102204 0.352206 0.0100292 0.0100292 0.0100292
3.5 9.315 0.577917 0.0111024 0.0111024 0.0111024 0.0427947 0.01091 0.01091 0.01091
3.5 9.8325 0.266317 0.00759228 0.00759228 0.00759228 0.00284713 0.00769285 0.00769285 0.00769285
3.85 0 0.180867 0.00457972 0.00457972 0.00457972 0.176271 0.00467029 0.00467029 0.00467029
3.85 0.5175 0.345769 0.00763237 0.00763237 0.00763237 0.227327 0.00768549 0.00768549 0.00768549
3.85 1.035 0.667253 0.0126076 0.0126076 0.0126076 0.256091 0.0122935 0.0122935 0.0122935
3.85 1.5525 0.706541 0.0132529 0.0132529 0.0132529 0.214448 0.0131234 0.0131234 0.0131234
3.85 2.07 0.725762 0.014113 0.014113 0.014113 0.190097 0.0139285 0.0139285 0.0139285
3.85 2.5875 0.740321 0.0143186 0.0143186 0.0143186 0.174302 0.0141552 0.0141552 0.0141552
3.85 3.105 0.736369 0.0139294 0.0139294 0.0139294 0.180579 0.0137528 0.0137528 0.0137528
3.85 3.6225 0.693566 0.0129537 0.0129537 0.0129537 0.22925 0.0127647 0.0127647 0.0127647
3.85 4.14 0.606613 0.0116884 0.0116884 0.0116884 0.323682 0.0115273 0.0115273 0.0115273
3.85 4.6575 0.54273 0.0110791 0.0110791 0.0110791 0.390941 0.0110219 0.0110219 0.0110219
3.85 5.175 0.608904 0.0129935 0.0129935 0.0129935 0.313395 0.0129078 0.0129078 0.0129078
3.85 5.6925 0.734762 0.0158736 0.0158736 0.0158736 0.170614 0.0156703 0.0156703 0.0156703
3.85 6.21 0.776833 0.0155207 0.0155207 0.0155207 0.130547 0.0153455 0.0153455 0.0153455
3.85 6.7275 0.623734 0.0115315 0.0115315 0.0115315 0.307373 0.0114004 0.0114004 0.0114004
3.85 7.245 0.230127 0.00459195 0.00459195 0.00459195 0.741797 0.00480069 0.00480069 0.00480069
3.85 7.7625 0.086726 0.00176984 0.00176984 0.00176984 0.902251 0.0019001 0.0019001 0.0019001
3.85 8.28 0.183118 0.00343347 0.00343347 0.00343347 0.795591 0.00367668 0.00367668 0.00367668
3.85 8.7975 0.586637 0.0102336 0.0102336 0.0102336 0.351305 0.0100416 0.0100416 0.0100416
3.85 9.315 0.577883 0.0111066 0.0111066 0.0111066 0.0426896 0.0109143 0.0109143 0.0109143
3.85 9.8325 0.266204 0.00759279 0.00759279 0.00759279 0.00284327 0.00769346 0.00769346 0.00769346
4.2 0 0.179518 0.0041898 0.0041898 0.0041898 0.180773 0.00425463 0.00425463 0.00425463
4.2 0.5175 0.294889 0.0060893 0.0060893 0.0060893 0.287659 0.0061523 0.0061523 0.0061523
4.2 1.035 0.485579 0.00917485 0.00917485 0.00917485 0.45776 0.00905015 0.00905015 0.00905015
4.2 1.5525 0.49477 0.00938774 0.00938774 0.00938774 0.448981 0.00939328 0.00939328 0.00939328
4.2 2.07 0.519252 0.0100591 0.0100591 0.0100591 0.420526 0.00999849 0.00999849 0.00999849
4.2 2.5875 0.543903 0.0103571 0.0103571 0.0103571 0.394214 0.0102771 0.0102771 0.0102771
4.2 3.105 0.532854 0.00999839 0.00999839 0.00999839 0.407378 0.00991346 0.00991346 0.00991346
4.2 3.6225 0.455363 0.00871146 0.00871146 0.00871146 0.492357 0.00870709 0.00870709 0.00870709
4.2 4.14 0.341222 0.00692285 0.00692285 0.00692285 0.616796 0.00707878 0.00707878 0.00707878
4.2 4.6575 0.289016 0.00624987 0.00624987 0.00624987 0.672695 0.00652369 0.00652369 0.00652369
4.2 5.175 0.406655 0.00907876 0.00907876 0.00907876 0.5383 0.00925915 0.00925915 0.00925915
4.2 5.6925 0.658829 0.0140407 0.0140407 0.0140407 0.257492 0.013866 0.013866 0.013866
4.2 6.21 0.767155 0.0148562 0.0148562 0.0148562 0.144235 0.0146825 0.0146825 0.0146825
4.2 6.7275 0.63396 0.0115393 0.0115393 0.0115393 0.297212 0.0113839 0.0113839 0.0113839
4.2 7.245 0.240059 0.00477393 0.00477393 0.00477393 0.730772 0.00496882 0.00496882 0.00496882
4.2 7.7625 0.0893313 0.00182547 0.00182547 0.00182547 0.899299 0.00195861 0.00195861 0.00195861
4.2 8.28 0.184627 0.00346097 0.00346097 0.00346097 0.793916 0.003704 0.003704 0.003704
4.2 8.7975 0.58798 0.0102551 0.0102551 0.0102551 0.349834 0.0100617 0.0100617 0.0100617
